"sex","age","disease","dw_raw","dw_adj"
2,84,"endometrial_cancer",0.0822441486133229,0.110460605071456
1,85,"endometrial_cancer",0,0
2,85,"endometrial_cancer",0.0842220080020474,0.113881530776001
1,86,"endometrial_cancer",0,0
2,86,"endometrial_cancer",0.0870165316716814,0.118452910928604
1,87,"endometrial_cancer",0,0
2,87,"endometrial_cancer",0.091179922968591,0.124916930777044
1,88,"endometrial_cancer",0,0
2,88,"endometrial_cancer",0.09696482245628,0.133633507729284
1,89,"endometrial_cancer",0,0
2,89,"endometrial_cancer",0.104288464504447,0.144545159474381
1,90,"endometrial_cancer",0,0
2,90,"endometrial_cancer",0.113323774586104,0.157954790699639
1,91,"endometrial_cancer",0,0
2,91,"endometrial_cancer",0.124286538525791,0.174240882543986
1,92,"endometrial_cancer",0,0
2,92,"endometrial_cancer",0.137436177501852,0.193866279726778
1,93,"endometrial_cancer",0,0
2,93,"endometrial_cancer",0.153780059829668,0.218362257134723
1,94,"endometrial_cancer",0,0
2,94,"endometrial_cancer",0.174227708924631,0.249121567568712
1,95,"endometrial_cancer",0,0
2,95,"endometrial_cancer",0.198806493048458,0.286299995352602
1,96,"endometrial_cancer",0,0
2,96,"endometrial_cancer",0.227257349766744,0.329629004541879
1,97,"endometrial_cancer",0,0
2,97,"endometrial_cancer",0.258855407455597,0.37813020222248
1,98,"endometrial_cancer",0,0
2,98,"endometrial_cancer",0.293797757502868,0.432184497938202
1,99,"endometrial_cancer",0,0
2,99,"endometrial_cancer",0.33345690229987,0.493965938611266
1,100,"endometrial_cancer",0,0
2,100,"endometrial_cancer",0.378469552104528,0.56457913153331
1,0,"esophageal_cancer",0,0
2,0,"esophageal_cancer",0,0
1,1,"esophageal_cancer",0,0
2,1,"esophageal_cancer",0,0
1,2,"esophageal_cancer",0,0
2,2,"esophageal_cancer",0,0
1,3,"esophageal_cancer",0,0
2,3,"esophageal_cancer",0,0
1,4,"esophageal_cancer",0,0
2,4,"esophageal_cancer",0,0
1,5,"esophageal_cancer",0,0
2,5,"esophageal_cancer",0,0
1,6,"esophageal_cancer",0,0
2,6,"esophageal_cancer",0,0
1,7,"esophageal_cancer",0,0
2,7,"esophageal_cancer",0,0
1,8,"esophageal_cancer",0,0
2,8,"esophageal_cancer",0,0
1,9,"esophageal_cancer",0,0
2,9,"esophageal_cancer",0,0
1,10,"esophageal_cancer",0,0
2,10,"esophageal_cancer",0,0
1,11,"esophageal_cancer",0,0
2,11,"esophageal_cancer",0,0
1,12,"esophageal_cancer",0,0
2,12,"esophageal_cancer",0,0
1,13,"esophageal_cancer",0,0
2,13,"esophageal_cancer",0,0
1,14,"esophageal_cancer",0,0
2,14,"esophageal_cancer",0,0
1,15,"esophageal_cancer",0,0
2,15,"esophageal_cancer",0,0
1,16,"esophageal_cancer",0,0
2,16,"esophageal_cancer",0,0
1,17,"esophageal_cancer",0,0
2,17,"esophageal_cancer",0,0
1,18,"esophageal_cancer",0,0
2,18,"esophageal_cancer",0,0
1,19,"esophageal_cancer",0,0
2,19,"esophageal_cancer",0,0
1,20,"esophageal_cancer",0.0885435730004651,0.0956457181569963
2,20,"esophageal_cancer",0.0824325494529448,0.0927563778333496
1,21,"esophageal_cancer",0.0889217165088214,0.0962118139008628
2,21,"esophageal_cancer",0.0820492500406009,0.0923914275577873
1,22,"esophageal_cancer",0.0893014749566708,0.0967812601804083
2,22,"esophageal_cancer",0.0816677329149931,0.0920279131802921
1,23,"esophageal_cancer",0.0896544064556855,0.0973265977972595
2,23,"esophageal_cancer",0.0812310540906823,0.0916094506117985
1,24,"esophageal_cancer",0.0899801806290424,0.0978473821854354
2,24,"esophageal_cancer",0.0807401185996053,0.0911368032834456
1,25,"esophageal_cancer",0.090321465374339,0.0983848392013661
2,25,"esophageal_cancer",0.0802802700320499,0.0906944893205953
1,26,"esophageal_cancer",0.0907215920227077,0.0989811170309014
2,26,"esophageal_cancer",0.0799349773216355,0.0903654451500927
1,27,"esophageal_cancer",0.091224733714453,0.0996794478113369
2,27,"esophageal_cancer",0.0797865928748359,0.090231682805873
1,28,"esophageal_cancer",0.0916725042648536,0.100301049911765
2,28,"esophageal_cancer",0.0797791631570626,0.0902382232634235
1,29,"esophageal_cancer",0.092034858538553,0.100815966211737
2,29,"esophageal_cancer",0.0798256087370282,0.0903225519271264
1,30,"esophageal_cancer",0.0925526635858374,0.101496464835979
2,30,"esophageal_cancer",0.0799617938571897,0.0905558328645211
1,31,"esophageal_cancer",0.0934728253180506,0.102622846304486
2,31,"esophageal_cancer",0.0802240652528326,0.0910105222192596
1,32,"esophageal_cancer",0.0950557186195138,0.104491873566523
2,32,"esophageal_cancer",0.0806497398890261,0.0917618396932628
1,33,"esophageal_cancer",0.0975475059066238,0.107379818392095
2,33,"esophageal_cancer",0.0828956009095127,0.0945843807505248
1,34,"esophageal_cancer",0.100841994529367,0.111168560694464
2,34,"esophageal_cancer",0.0878682793724978,0.100418158572705
1,35,"esophageal_cancer",0.104672140798635,0.115564891857109
2,35,"esophageal_cancer",0.0944454464360375,0.108035583609622
1,36,"esophageal_cancer",0.108733231451397,0.120231956955298
2,36,"esophageal_cancer",0.101217201964103,0.115880232414063
1,37,"esophageal_cancer",0.112670981658076,0.124775531014299
2,37,"esophageal_cancer",0.106347717172235,0.121917509996173
1,38,"esophageal_cancer",0.116900923066573,0.12958538314941
2,38,"esophageal_cancer",0.109197320420823,0.1254235074787
1,39,"esophageal_cancer",0.121710624597631,0.134975845067353
2,39,"esophageal_cancer",0.110812392175675,0.127545100357083
1,40,"esophageal_cancer",0.126440878225942,0.140322460038032
2,40,"esophageal_cancer",0.111671688287162,0.128812405188477
1,41,"esophageal_cancer",0.130328306289668,0.144899561069104
2,41,"esophageal_cancer",0.112295434396721,0.129806894898129
1,42,"esophageal_cancer",0.132533603842416,0.147901760757103
2,42,"esophageal_cancer",0.113222110504829,0.131135744489127
1,43,"esophageal_cancer",0.133362742309889,0.149378329227401
2,43,"esophageal_cancer",0.114393360675523,0.132725634480807
1,44,"esophageal_cancer",0.133800858102152,0.150142970179858
2,44,"esophageal_cancer",0.115446359624521,0.134165505896436
1,45,"esophageal_cancer",0.134016102758477,0.150523251716263
2,45,"esophageal_cancer",0.116478044713854,0.135577791298088
1,46,"esophageal_cancer",0.13417963513589,0.150855585631955
2,46,"esophageal_cancer",0.117589043965632,0.137090429449254
1,47,"esophageal_cancer",0.134463867358486,0.151480400493242
2,47,"esophageal_cancer",0.11888393189871,0.138837217327555
1,48,"esophageal_cancer",0.135185260699834,0.152701676495266
2,48,"esophageal_cancer",0.120444064014968,0.14091554722549
1,49,"esophageal_cancer",0.136425302688044,0.154475528545115
2,49,"esophageal_cancer",0.12220919377457,0.143249566203758
1,50,"esophageal_cancer",0.13800433549816,0.156622392066469
2,50,"esophageal_cancer",0.124070906096858,0.145712904143237
1,51,"esophageal_cancer",0.139737554481959,0.158955678513883
2,51,"esophageal_cancer",0.125914279674455,0.148170555311016
1,52,"esophageal_cancer",0.141431625742066,0.161278333639866
2,52,"esophageal_cancer",0.127617529463225,0.150478308387293
1,53,"esophageal_cancer",0.143280374812283,0.163942774805885
2,53,"esophageal_cancer",0.129172744796562,0.152616932457517
1,54,"esophageal_cancer",0.14542533602433,0.167105844525116
2,54,"esophageal_cancer",0.130655915565742,0.154675822271904
1,55,"esophageal_cancer",0.147576071299156,0.170241865798314
2,55,"esophageal_cancer",0.132066468412367,0.156667872047495
1,56,"esophageal_cancer",0.149425123917237,0.172786076093072
2,56,"esophageal_cancer",0.133404049167816,0.158606929641332
1,57,"esophageal_cancer",0.150651141290209,0.174145005376391
2,57,"esophageal_cancer",0.134668518435409,0.16050773930475
1,58,"esophageal_cancer",0.150922467215951,0.174557977049752
2,58,"esophageal_cancer",0.135787839239233,0.162282903338775
1,59,"esophageal_cancer",0.150439481687716,0.174755133042314
2,59,"esophageal_cancer",0.136756598157097,0.163915967498226
1,60,"esophageal_cancer",0.149678320631892,0.174874720900774
2,60,"esophageal_cancer",0.137677402723479,0.165532932418282
1,61,"esophageal_cancer",0.149110351942056,0.175055705137014
2,61,"esophageal_cancer",0.138655899031478,0.167265034205465
1,62,"esophageal_cancer",0.149200812401521,0.175437703751008
2,62,"esophageal_cancer",0.139800812859142,0.169249143528309
1,63,"esophageal_cancer",0.150167929525923,0.176754910701465
2,63,"esophageal_cancer",0.141226128815171,0.171633902352215
1,64,"esophageal_cancer",0.151711100097777,0.179276499093072
2,64,"esophageal_cancer",0.14286686903884,0.17434372471322
1,65,"esophageal_cancer",0.153514538761061,0.182439681487682
2,65,"esophageal_cancer",0.144561146256635,0.177175688299636
1,66,"esophageal_cancer",0.155249956328097,0.185652184821978
2,66,"esophageal_cancer",0.14613952520297,0.179913777375417
1,67,"esophageal_cancer",0.156574528116004,0.188280953233417
2,67,"esophageal_cancer",0.147425402764953,0.182328735213975
1,68,"esophageal_cancer",0.157228208996105,0.190012707947091
2,68,"esophageal_cancer",0.148217137111696,0.184181788942066
1,69,"esophageal_cancer",0.157430062352238,0.1912501021556
2,69,"esophageal_cancer",0.148622423293978,0.185606783639473
1,70,"esophageal_cancer",0.157552243069241,0.192418541474087
2,70,"esophageal_cancer",0.148929475399907,0.186935117215423
1,71,"esophageal_cancer",0.157969453452509,0.193955375017059
2,71,"esophageal_cancer",0.149430059104276,0.188509020628618
1,72,"esophageal_cancer",0.159061517387198,0.196313345314309
2,72,"esophageal_cancer",0.150420437353006,0.19068295501124
1,73,"esophageal_cancer",0.160835544138085,0.199503050729195
2,73,"esophageal_cancer",0.151879070568891,0.193430700856354
1,74,"esophageal_cancer",0.163055679669385,0.203256920762065
2,74,"esophageal_cancer",0.153618727685811,0.196536491314299
1,75,"esophageal_cancer",0.165750435491711,0.207634401874127
2,75,"esophageal_cancer",0.155696766906103,0.200088579378588
1,76,"esophageal_cancer",0.168953088782312,0.212702960024411
2,76,"esophageal_cancer",0.158175155704044,0.20418308441269
1,77,"esophageal_cancer",0.172702317849754,0.218539575175542
2,77,"esophageal_cancer",0.161121776152891,0.208926064774404
1,78,"esophageal_cancer",0.177449205146967,0.225724325014564
2,78,"esophageal_cancer",0.164943763431888,0.214825162802404
1,79,"esophageal_cancer",0.18326318809339,0.234356470789782
2,79,"esophageal_cancer",0.169665632760701,0.221918055138556
1,80,"esophageal_cancer",0.189568760274861,0.243731577367946
2,80,"esophageal_cancer",0.17474936002858,0.229561314986479
1,81,"esophageal_cancer",0.195710317922435,0.253028160660733
2,81,"esophageal_cancer",0.179592603291189,0.237021075060948
1,82,"esophageal_cancer",0.20094683088707,0.261296789202548
2,82,"esophageal_cancer",0.183526948983357,0.2434675202992
1,83,"esophageal_cancer",0.204447812572385,0.267477467242249
2,83,"esophageal_cancer",0.185608014215061,0.247681701086326
1,84,"esophageal_cancer",0.206605049816965,0.272043037260709
2,84,"esophageal_cancer",0.186203345254594,0.250086292215806
1,85,"esophageal_cancer",0.208514605595947,0.276353947790711
2,85,"esophageal_cancer",0.186617217119131,0.252336115688044
1,86,"esophageal_cancer",0.211324106720739,0.281871870748235
2,86,"esophageal_cancer",0.188178071481612,0.256160983570687
1,87,"esophageal_cancer",0.216251208284834,0.290185809573583
2,87,"esophageal_cancer",0.192273305488008,0.26341534857616
1,88,"esophageal_cancer",0.224543252768405,0.302968878203964
2,88,"esophageal_cancer",0.200278826922204,0.276017234782107
1,89,"esophageal_cancer",0.235714784993169,0.319666436752605
2,89,"esophageal_cancer",0.211672327890879,0.293380581799589
1,90,"esophageal_cancer",0.24832271451294,0.338442321688272
2,90,"esophageal_cancer",0.224934486073976,0.313521851868341
1,91,"esophageal_cancer",0.260607157497765,0.357003378662613
2,91,"esophageal_cancer",0.238155615687693,0.333877225582391
1,92,"esophageal_cancer",0.270454344205351,0.372538749900526
2,92,"esophageal_cancer",0.248959293182789,0.3511798192445
1,93,"esophageal_cancer",0.276852479137271,0.383645625318347
2,93,"esophageal_cancer",0.256269571460916,0.363893746179685
1,94,"esophageal_cancer",0.280921339608589,0.391748881065355
2,94,"esophageal_cancer",0.261336650320356,0.373675326346207
1,95,"esophageal_cancer",0.283621565353558,0.39809038538481
2,95,"esophageal_cancer",0.265082158984152,0.381743170061965
1,96,"esophageal_cancer",0.285988335305184,0.404044979837119
2,96,"esophageal_cancer",0.268522018560023,0.389481993723702
1,97,"esophageal_cancer",0.289100130313641,0.411083018426401
2,97,"esophageal_cancer",0.272734988933019,0.398405185088045
1,98,"esophageal_cancer",0.292980794627079,0.419257802308282
2,98,"esophageal_cancer",0.277755942732081,0.408586551780759
1,99,"esophageal_cancer",0.296913550081042,0.427595149683473
2,99,"esophageal_cancer",0.282869330498457,0.419028106421851
1,100,"esophageal_cancer",0.300899095908108,0.43609829328445
2,100,"esophageal_cancer",0.288076853908493,0.429736498194141
1,0,"gastric_cardia_cancer",0,0
2,0,"gastric_cardia_cancer",0,0
1,1,"gastric_cardia_cancer",0,0
2,1,"gastric_cardia_cancer",0,0
1,2,"gastric_cardia_cancer",0,0
2,2,"gastric_cardia_cancer",0,0
1,3,"gastric_cardia_cancer",0,0
2,3,"gastric_cardia_cancer",0,0
1,4,"gastric_cardia_cancer",0,0
2,4,"gastric_cardia_cancer",0,0
1,5,"gastric_cardia_cancer",0,0
2,5,"gastric_cardia_cancer",0,0
1,6,"gastric_cardia_cancer",0,0
2,6,"gastric_cardia_cancer",0,0
1,7,"gastric_cardia_cancer",0,0
2,7,"gastric_cardia_cancer",0,0
1,8,"gastric_cardia_cancer",0,0
2,8,"gastric_cardia_cancer",0,0
1,9,"gastric_cardia_cancer",0,0
2,9,"gastric_cardia_cancer",0,0
1,10,"gastric_cardia_cancer",0,0
2,10,"gastric_cardia_cancer",0,0
1,11,"gastric_cardia_cancer",0,0
2,11,"gastric_cardia_cancer",0,0
1,12,"gastric_cardia_cancer",0,0
2,12,"gastric_cardia_cancer",0,0
1,13,"gastric_cardia_cancer",0,0
2,13,"gastric_cardia_cancer",0,0
1,14,"gastric_cardia_cancer",0,0
2,14,"gastric_cardia_cancer",0,0
1,15,"gastric_cardia_cancer",0.070756984238233,0.0760990244041111
2,15,"gastric_cardia_cancer",0.0713943187991484,0.082390706521618
1,16,"gastric_cardia_cancer",0.0733083912437515,0.0789292832184095
2,16,"gastric_cardia_cancer",0.0741661201208228,0.0852986592231973
1,17,"gastric_cardia_cancer",0.0759517987461523,0.0818648044196917
2,17,"gastric_cardia_cancer",0.077045533402329,0.0883092471523603
1,18,"gastric_cardia_cancer",0.0788190470495672,0.0850444642294418
2,18,"gastric_cardia_cancer",0.0801905983849558,0.0915716514841288
1,19,"gastric_cardia_cancer",0.0819281291134932,0.0884880493456906
2,19,"gastric_cardia_cancer",0.0836244980881565,0.0951057550352676
1,20,"gastric_cardia_cancer",0.0850903920255689,0.0919979855732065
2,20,"gastric_cardia_cancer",0.0871217425162603,0.0986977166387787
1,21,"gastric_cardia_cancer",0.0880867381444528,0.0953438120866836
2,21,"gastric_cardia_cancer",0.0904172758451756,0.10209997593791
1,22,"gastric_cardia_cancer",0.0906692318956324,0.0982635788121827
2,22,"gastric_cardia_cancer",0.0932088170756301,0.105033072662888
1,23,"gastric_cardia_cancer",0.0927258801256645,0.100643308452938
2,23,"gastric_cardia_cancer",0.0954603114610421,0.107473295851641
1,24,"gastric_cardia_cancer",0.0943718247836864,0.102602807879927
2,24,"gastric_cardia_cancer",0.0973157316620461,0.109556971109339
1,25,"gastric_cardia_cancer",0.0956920326544589,0.104221186644556
2,25,"gastric_cardia_cancer",0.0987229837521087,0.11122596054499
1,26,"gastric_cardia_cancer",0.0967816279995771,0.105588256960937
2,26,"gastric_cardia_cancer",0.0996343678331428,0.112424446377888
1,27,"gastric_cardia_cancer",0.0977429541380101,0.106801777316474
2,27,"gastric_cardia_cancer",0.100008382583389,0.113100764552623
1,28,"gastric_cardia_cancer",0.0984634424269158,0.107731175585793
2,28,"gastric_cardia_cancer",0.10007653175377,0.113391451055212
1,29,"gastric_cardia_cancer",0.0988630037600678,0.108295589355317
2,29,"gastric_cardia_cancer",0.100109086830538,0.113530047949139
1,30,"gastric_cardia_cancer",0.09910130769441,0.108677935371105
2,30,"gastric_cardia_cancer",0.100128479898829,0.113615539337531
1,31,"gastric_cardia_cancer",0.0993411840984022,0.109065656598563
2,31,"gastric_cardia_cancer",0.100157176585263,0.113747463537808
1,32,"gastric_cardia_cancer",0.0997473136409099,0.109649201930568
2,32,"gastric_cardia_cancer",0.100217671739302,0.114025884537603
1,33,"gastric_cardia_cancer",0.100414566010285,0.110535864160656
2,33,"gastric_cardia_cancer",0.100811365229397,0.114945617652408
1,34,"gastric_cardia_cancer",0.101236582758,0.111603556111293
2,34,"gastric_cardia_cancer",0.102163619204461,0.116663030765959
1,35,"gastric_cardia_cancer",0.10207536447077,0.112697880891085
2,35,"gastric_cardia_cancer",0.103880083484634,0.118765232837347
1,36,"gastric_cardia_cancer",0.102788504767325,0.113658565240091
2,36,"gastric_cardia_cancer",0.105546835714984,0.120815872076422
1,37,"gastric_cardia_cancer",0.103229958171378,0.114320232750846
2,37,"gastric_cardia_cancer",0.106724152184318,0.122349056817947
1,38,"gastric_cardia_cancer",0.103261993374696,0.11452597357028
2,38,"gastric_cardia_cancer",0.107304719045176,0.123249674807001
1,39,"gastric_cardia_cancer",0.102979436281803,0.114381110248476
2,39,"gastric_cardia_cancer",0.107570974337113,0.123814227343682
1,40,"gastric_cardia_cancer",0.102584520633104,0.114113196241824
2,40,"gastric_cardia_cancer",0.107656557439257,0.124180983656324
1,41,"gastric_cardia_cancer",0.102277602491912,0.113948995848209
2,41,"gastric_cardia_cancer",0.107697076032036,0.12449146400679
1,42,"gastric_cardia_cancer",0.102256916387442,0.114114289092123
2,42,"gastric_cardia_cancer",0.107828684804512,0.124888988520665
1,43,"gastric_cardia_cancer",0.102594165347734,0.114689165794287
2,43,"gastric_cardia_cancer",0.108019859849624,0.125330739042942
1,44,"gastric_cardia_cancer",0.103158829826087,0.115526880821782
2,44,"gastric_cardia_cancer",0.108179722001112,0.125720613254679
1,45,"gastric_cardia_cancer",0.103845425634334,0.11651318506892
2,45,"gastric_cardia_cancer",0.108356049189267,0.126123973483222
1,46,"gastric_cardia_cancer",0.104546379748484,0.11753076370052
2,46,"gastric_cardia_cancer",0.108596945509594,0.126607049387516
1,47,"gastric_cardia_cancer",0.105151321665183,0.118458323645935
2,47,"gastric_cardia_cancer",0.108951021156966,0.127237183030896
1,48,"gastric_cardia_cancer",0.10559452687606,0.11922372554707
2,48,"gastric_cardia_cancer",0.109411065502123,0.128007306078941
1,49,"gastric_cardia_cancer",0.105948152285878,0.119905973925033
2,49,"gastric_cardia_cancer",0.109945984206178,0.128875038423316
1,50,"gastric_cardia_cancer",0.106307873678699,0.120609541739443
2,50,"gastric_cardia_cancer",0.11056945667371,0.129856363174204
1,51,"gastric_cardia_cancer",0.106770752329412,0.121441442176375
2,51,"gastric_cardia_cancer",0.111295641967094,0.130967965798607
1,52,"gastric_cardia_cancer",0.107435735459872,0.122511894333604
2,52,"gastric_cardia_cancer",0.112139294685468,0.132227378472139
1,53,"gastric_cardia_cancer",0.108422575888341,0.123955734084413
2,53,"gastric_cardia_cancer",0.113173898705721,0.133714378229923
1,54,"gastric_cardia_cancer",0.109673577099791,0.12571223762715
2,54,"gastric_cardia_cancer",0.114395918648437,0.135426572190631
1,55,"gastric_cardia_cancer",0.111019240641293,0.127595293437937
2,55,"gastric_cardia_cancer",0.115702409540308,0.137255508618949
1,56,"gastric_cardia_cancer",0.112282243353922,0.129408114991179
2,56,"gastric_cardia_cancer",0.11698595378077,0.139087104597475
1,57,"gastric_cardia_cancer",0.113277361008925,0.130942829061758
2,57,"gastric_cardia_cancer",0.118134379466089,0.140801149389387
1,58,"gastric_cardia_cancer",0.113969443884834,0.13215277008144
2,58,"gastric_cardia_cancer",0.119058116198612,0.142288859378017
1,59,"gastric_cardia_cancer",0.114475332695057,0.133166842228321
2,59,"gastric_cardia_cancer",0.119826795288728,0.14362396657016
1,60,"gastric_cardia_cancer",0.114834531108985,0.134035465334321
2,60,"gastric_cardia_cancer",0.120566829858638,0.14496046921339
1,61,"gastric_cardia_cancer",0.115087753615685,0.134811102571791
2,61,"gastric_cardia_cancer",0.121408032972084,0.146458383161063
1,62,"gastric_cardia_cancer",0.115276470940459,0.135547783103812
2,62,"gastric_cardia_cancer",0.122484014227436,0.148284649280187
1,63,"gastric_cardia_cancer",0.115366536070825,0.136208668273411
2,63,"gastric_cardia_cancer",0.123878601172297,0.150551232378262
1,64,"gastric_cardia_cancer",0.115329578751542,0.136755132296134
2,64,"gastric_cardia_cancer",0.125512481995508,0.153165767237111
1,65,"gastric_cardia_cancer",0.115216378645513,0.137240396095346
2,65,"gastric_cardia_cancer",0.127274839585883,0.155989405803564
1,66,"gastric_cardia_cancer",0.115077756927845,0.137718605191961
2,66,"gastric_cardia_cancer",0.129048953222463,0.15887340956083
1,67,"gastric_cardia_cancer",0.114964352458075,0.138244694901024
2,67,"gastric_cardia_cancer",0.130711552503132,0.16165783914288
1,68,"gastric_cardia_cancer",0.114739394962347,0.138664322924053
2,68,"gastric_cardia_cancer",0.132272023217488,0.164367618602863
1,69,"gastric_cardia_cancer",0.114370003779265,0.138939631856214
2,69,"gastric_cardia_cancer",0.133810145310503,0.167108503138094
1,70,"gastric_cardia_cancer",0.114061105801412,0.139302819113681
2,70,"gastric_cardia_cancer",0.135302756272408,0.169830965532081
1,71,"gastric_cardia_cancer",0.114015664382648,0.139988779221825
2,71,"gastric_cardia_cancer",0.136725756266685,0.172482287452983
1,72,"gastric_cardia_cancer",0.114437565298954,0.141238570098479
2,72,"gastric_cardia_cancer",0.138054207483968,0.175006699209359
1,73,"gastric_cardia_cancer",0.115397235686459,0.143140626585619
2,73,"gastric_cardia_cancer",0.13916895004322,0.177243299181847
1,74,"gastric_cardia_cancer",0.116769068846737,0.145558384854579
2,74,"gastric_cardia_cancer",0.140079770837891,0.179215041546872
1,75,"gastric_cardia_cancer",0.118467028299236,0.148402811068013
2,75,"gastric_cardia_cancer",0.140958805416372,0.181148572877394
1,76,"gastric_cardia_cancer",0.120402661865453,0.151580552673986
2,76,"gastric_cardia_cancer",0.141982906545466,0.183281044758857
1,77,"gastric_cardia_cancer",0.122482840456171,0.154991248831254
2,77,"gastric_cardia_cancer",0.143334364716534,0.185861188240304
1,78,"gastric_cardia_cancer",0.124830534768298,0.158790726498009
2,78,"gastric_cardia_cancer",0.145162227001353,0.189061401289068
1,79,"gastric_cardia_cancer",0.127531773640194,0.163087288259148
2,79,"gastric_cardia_cancer",0.147361393512168,0.19274471393303
1,80,"gastric_cardia_cancer",0.130424498291106,0.167688856802265
2,80,"gastric_cardia_cancer",0.149731331415729,0.196696121398382
1,81,"gastric_cardia_cancer",0.133331994549797,0.172381046110878
2,81,"gastric_cardia_cancer",0.152059161123422,0.200683241858812
1,82,"gastric_cardia_cancer",0.136061489965172,0.176924564100213
2,82,"gastric_cardia_cancer",0.154118757651849,0.204454506354224
1,83,"gastric_cardia_cancer",0.138127554612287,0.180711194701481
2,83,"gastric_cardia_cancer",0.155294815508611,0.207230728897797
1,84,"gastric_cardia_cancer",0.139628969159577,0.183853632297008
2,84,"gastric_cardia_cancer",0.155716840875066,0.209140428260073
1,85,"gastric_cardia_cancer",0.141267719749324,0.187228572965137
2,85,"gastric_cardia_cancer",0.156285276952689,0.211322515329852
1,86,"gastric_cardia_cancer",0.14378203308445,0.191781767231392
2,86,"gastric_cardia_cancer",0.157917801707266,0.214968615047194
1,87,"gastric_cardia_cancer",0.147973066572329,0.198563903799414
2,87,"gastric_cardia_cancer",0.161585110331632,0.221372374364152
1,88,"gastric_cardia_cancer",0.15458915871594,0.208582103542293
2,88,"gastric_cardia_cancer",0.168230151281544,0.231848877274202
1,89,"gastric_cardia_cancer",0.163385047106747,0.221575900844674
2,89,"gastric_cardia_cancer",0.177522792864238,0.246048884954141
1,90,"gastric_cardia_cancer",0.173671913999788,0.236699755402647
2,90,"gastric_cardia_cancer",0.188512289045371,0.262755271514957
1,91,"gastric_cardia_cancer",0.18457716749906,0.252850585739206
2,91,"gastric_cardia_cancer",0.200008263789047,0.280397352859435
1,92,"gastric_cardia_cancer",0.194986508065751,0.26858518459267
2,92,"gastric_cardia_cancer",0.21050693573612,0.296939257404008
1,93,"gastric_cardia_cancer",0.204569742574735,0.28348052744864
2,93,"gastric_cardia_cancer",0.219497289979428,0.311678404390996
1,94,"gastric_cardia_cancer",0.213988495205656,0.298410059109344
2,94,"gastric_cardia_cancer",0.227830162586241,0.325765675237522
1,95,"gastric_cardia_cancer",0.223461936966316,0.313650509949281
2,95,"gastric_cardia_cancer",0.235863887055883,0.339666118206142
1,96,"gastric_cardia_cancer",0.233255944284344,0.329544536159786
2,96,"gastric_cardia_cancer",0.244021856192625,0.353945347095688
1,97,"gastric_cardia_cancer",0.243685578042561,0.346506253248796
2,97,"gastric_cardia_cancer",0.252791178314036,0.369271711630527
1,98,"gastric_cardia_cancer",0.254797334457438,0.364616972981478
2,98,"gastric_cardia_cancer",0.262217103152292,0.385728495819362
1,99,"gastric_cardia_cancer",0.266415773014178,0.383674279294231
2,99,"gastric_cardia_cancer",0.271994496185162,0.402918685079065
1,100,"gastric_cardia_cancer",0.278563997782316,0.403727647092901
2,100,"gastric_cardia_cancer",0.282136462746494,0.420874963984691
1,0,"head_and_neck_cancer",0,0
2,0,"head_and_neck_cancer",0,0
1,1,"head_and_neck_cancer",0,0
2,1,"head_and_neck_cancer",0,0
1,2,"head_and_neck_cancer",0,0
2,2,"head_and_neck_cancer",0,0
1,3,"head_and_neck_cancer",0,0
2,3,"head_and_neck_cancer",0,0
1,4,"head_and_neck_cancer",0,0
2,4,"head_and_neck_cancer",0,0
1,5,"head_and_neck_cancer",0.070503337909406,0.0729802972225598
2,5,"head_and_neck_cancer",0.071214376169627,0.0729784612046218
1,6,"head_and_neck_cancer",0.0709474127850545,0.0736971489010842
2,6,"head_and_neck_cancer",0.0717172962591131,0.0739374720545807
1,7,"head_and_neck_cancer",0.0713942847267856,0.0744210418818307
2,7,"head_and_neck_cancer",0.0722237679996843,0.0749090852778311
1,8,"head_and_neck_cancer",0.0718643601372322,0.0751751866331934
2,8,"head_and_neck_cancer",0.0728603769222859,0.0759771753138321
1,9,"head_and_neck_cancer",0.0723580594792237,0.0759603565066245
2,9,"head_and_neck_cancer",0.0736304953338259,0.0771454907332019
1,10,"head_and_neck_cancer",0.072844814799971,0.0767419125901809
2,10,"head_and_neck_cancer",0.0743441006312905,0.0782886081487556
1,11,"head_and_neck_cancer",0.0732932384863738,0.0774837841389736
2,11,"head_and_neck_cancer",0.0748040699082473,0.0792736931793026
1,12,"head_and_neck_cancer",0.0736712209448102,0.0781485709579443
2,12,"head_and_neck_cancer",0.0748102855635807,0.0799620600435593
1,13,"head_and_neck_cancer",0.0739044358765778,0.078667580060546
2,13,"head_and_neck_cancer",0.0740341285214642,0.0801530986794766
1,14,"head_and_neck_cancer",0.0740124976447521,0.0790621795569921
2,14,"head_and_neck_cancer",0.0726260179572139,0.0799312991947283
1,15,"head_and_neck_cancer",0.074104833608213,0.0794312213416073
2,15,"head_and_neck_cancer",0.0710929119438684,0.0795862415950613
1,16,"head_and_neck_cancer",0.0742916393983386,0.0798756467937507
2,16,"head_and_neck_cancer",0.0699066318605238,0.0794050354541644
1,17,"head_and_neck_cancer",0.0746844667054095,0.0804988079408331
2,17,"head_and_neck_cancer",0.069510859029111,0.0796730369523157
1,18,"head_and_neck_cancer",0.0754763015786886,0.0814924701037961
2,18,"head_and_neck_cancer",0.0702132150951064,0.0806252171041633
1,19,"head_and_neck_cancer",0.0766039065856938,0.0828001270361138
